,0
229044,4.0
229045,4.0
229046,4.0
229047,4.0
229048,7.0
229049,7.0
229050,7.0
229051,7.0
229052,6.0
229053,6.0
229054,6.0
229055,6.0
229056,2.0
229057,2.0
229058,2.0
229059,2.0
229060,8.0
229061,8.0
229062,8.0
229063,8.0
229064,5.0
229065,5.0
229066,5.0
229067,5.0
229068,1.0
229069,1.0
229070,1.0
229071,1.0
229072,3.0
229073,3.0
229074,3.0
229075,3.0
229076,0.0
229077,0.0
229078,0.0
229079,0.0
229080,4.0
229081,4.0
229082,4.0
229083,4.0
229084,2.0
229085,2.0
229086,2.0
229087,2.0
229088,5.0
229089,5.0
229090,5.0
229091,5.0
229092,3.0
229093,3.0
229094,3.0
229095,3.0
229096,5.0
229097,5.0
229098,5.0
229099,5.0
229100,9.0
229101,9.0
229102,9.0
229103,9.0
229104,5.0
229105,5.0
229106,5.0
229107,5.0
229108,6.0
229109,6.0
229110,6.0
229111,6.0
229112,2.0
229113,2.0
229114,2.0
229115,2.0
229116,4.0
229117,4.0
229118,4.0
229119,4.0
229120,8.0
229121,8.0
229122,8.0
229123,8.0
229124,6.0
229125,6.0
229126,6.0
229127,6.0
229128,3.0
229129,3.0
229130,3.0
229131,3.0
229132,0.0
229133,0.0
229134,0.0
229135,0.0
229136,8.0
229137,8.0
229138,8.0
229139,8.0
229140,8.0
229141,8.0
229142,8.0
229143,8.0
229144,6.0
229145,6.0
229146,6.0
229147,6.0
229148,6.0
229149,6.0
229150,6.0
229151,6.0
229152,2.0
229153,2.0
229154,2.0
229155,2.0
229156,8.0
229157,8.0
229158,8.0
229159,8.0
229160,6.0
229161,6.0
229162,6.0
229163,6.0
229164,7.0
229165,7.0
229166,7.0
229167,7.0
229168,2.0
229169,2.0
229170,2.0
229171,2.0
229172,1.0
229173,1.0
229174,1.0
229175,1.0
229176,0.0
229177,0.0
229178,0.0
229179,0.0
229180,1.0
229181,1.0
229182,1.0
229183,1.0
229184,3.0
229185,3.0
229186,3.0
229187,3.0
229188,5.0
229189,5.0
229190,5.0
229191,5.0
229192,4.0
229193,4.0
229194,4.0
229195,4.0
229196,5.0
229197,5.0
229198,5.0
229199,5.0
229200,7.0
229201,7.0
229202,7.0
229203,7.0
229204,5.0
229205,5.0
229206,5.0
229207,5.0
229208,7.0
229209,7.0
229210,7.0
229211,7.0
229212,6.0
229213,6.0
229214,6.0
229215,6.0
229216,0.0
229217,0.0
229218,0.0
229219,0.0
229220,3.0
229221,3.0
229222,3.0
229223,3.0
229224,5.0
229225,5.0
229226,5.0
229227,5.0
229228,7.0
229229,7.0
229230,7.0
229231,7.0
229232,5.0
229233,5.0
229234,5.0
229235,5.0
229236,9.0
229237,9.0
229238,9.0
229239,9.0
229240,2.0
229241,2.0
229242,2.0
229243,2.0
229244,7.0
229245,7.0
229246,7.0
229247,7.0
229248,8.0
229249,8.0
229250,8.0
229251,8.0
229252,7.0
229253,7.0
229254,7.0
229255,7.0
229256,7.0
229257,7.0
229258,7.0
229259,7.0
229260,3.0
229261,3.0
229262,3.0
229263,3.0
229264,8.0
229265,8.0
229266,8.0
229267,8.0
229268,2.0
229269,2.0
229270,2.0
229271,2.0
229272,0.0
229273,0.0
229274,0.0
229275,0.0
229276,6.0
229277,6.0
229278,6.0
229279,6.0
229280,1.0
229281,1.0
229282,1.0
229283,1.0
229284,9.0
229285,9.0
229286,9.0
229287,9.0
229288,7.0
229289,7.0
229290,7.0
229291,7.0
229292,6.0
229293,6.0
229294,6.0
229295,6.0
229296,6.0
229297,6.0
229298,6.0
229299,6.0
229300,9.0
229301,9.0
229302,9.0
229303,9.0
229304,9.0
229305,9.0
229306,9.0
229307,9.0
229308,7.0
229309,7.0
229310,7.0
229311,7.0
229312,1.0
229313,1.0
229314,1.0
229315,1.0
229316,8.0
229317,8.0
229318,8.0
229319,8.0
229320,3.0
229321,3.0
229322,3.0
229323,3.0
229324,8.0
229325,8.0
229326,8.0
229327,8.0
229328,3.0
229329,3.0
229330,3.0
229331,3.0
229332,7.0
229333,7.0
229334,7.0
229335,7.0
229336,0.0
229337,0.0
229338,0.0
229339,0.0
229340,2.0
229341,2.0
229342,2.0
229343,2.0
229344,6.0
229345,6.0
229346,6.0
229347,6.0
229348,8.0
229349,8.0
229350,8.0
229351,8.0
229352,3.0
229353,3.0
229354,3.0
229355,3.0
229356,8.0
229357,8.0
229358,8.0
229359,8.0
229360,3.0
229361,3.0
229362,3.0
229363,3.0
229364,5.0
229365,5.0
229366,5.0
229367,5.0
229368,6.0
229369,6.0
229370,6.0
229371,6.0
229372,7.0
229373,7.0
229374,7.0
229375,7.0
229376,9.0
229377,9.0
229378,9.0
229379,9.0
229380,6.0
229381,6.0
229382,6.0
229383,6.0
229384,0.0
229385,0.0
229386,0.0
229387,0.0
229388,7.0
229389,7.0
229390,7.0
229391,7.0
229392,5.0
229393,5.0
229394,5.0
229395,5.0
229396,3.0
229397,3.0
229398,3.0
229399,3.0
229400,7.0
229401,7.0
229402,7.0
229403,7.0
229404,4.0
229405,4.0
229406,4.0
229407,4.0
229408,4.0
229409,4.0
229410,4.0
229411,4.0
229412,1.0
229413,1.0
229414,1.0
229415,1.0
229416,8.0
229417,8.0
229418,8.0
229419,8.0
229420,2.0
229421,2.0
229422,2.0
229423,2.0
229424,4.0
229425,4.0
229426,4.0
229427,4.0
229428,4.0
229429,4.0
229430,4.0
229431,4.0
229432,7.0
229433,7.0
229434,7.0
229435,7.0
229436,4.0
229437,4.0
229438,4.0
229439,4.0
229440,8.0
229441,8.0
229442,8.0
229443,8.0
229444,2.0
229445,2.0
229446,2.0
229447,2.0
229448,5.0
229449,5.0
229450,5.0
229451,5.0
229452,2.0
229453,2.0
229454,2.0
229455,2.0
229456,7.0
229457,7.0
229458,7.0
229459,7.0
229460,0.0
229461,0.0
229462,0.0
229463,0.0
229464,2.0
229465,2.0
229466,2.0
229467,2.0
229468,3.0
229469,3.0
229470,3.0
229471,3.0
229472,3.0
229473,3.0
229474,3.0
229475,3.0
229476,2.0
229477,2.0
229478,2.0
229479,2.0
229480,8.0
229481,8.0
229482,8.0
229483,8.0
229484,7.0
229485,7.0
229486,7.0
229487,7.0
229488,8.0
229489,8.0
229490,8.0
229491,8.0
229492,5.0
229493,5.0
229494,5.0
229495,5.0
229496,6.0
229497,6.0
229498,6.0
229499,6.0
229500,6.0
229501,6.0
229502,6.0
229503,6.0
229504,2.0
229505,2.0
229506,2.0
229507,2.0
229508,3.0
229509,3.0
229510,3.0
229511,3.0
229512,2.0
229513,2.0
229514,2.0
229515,2.0
229516,3.0
229517,3.0
229518,3.0
229519,3.0
229520,3.0
229521,3.0
229522,3.0
229523,3.0
229524,2.0
229525,2.0
229526,2.0
229527,2.0
229528,2.0
229529,2.0
229530,2.0
229531,2.0
229532,4.0
229533,4.0
229534,4.0
229535,4.0
229536,4.0
229537,4.0
229538,4.0
229539,4.0
229540,7.0
229541,7.0
229542,7.0
229543,7.0
229544,4.0
229545,4.0
229546,4.0
229547,4.0
229548,2.0
229549,2.0
229550,2.0
229551,2.0
229552,9.0
229553,9.0
229554,9.0
229555,9.0
229556,0.0
229557,0.0
229558,0.0
229559,0.0
229560,7.0
229561,7.0
229562,7.0
229563,7.0
229564,5.0
229565,5.0
229566,5.0
229567,5.0
229568,0.0
229569,0.0
229570,0.0
229571,0.0
229572,7.0
229573,7.0
229574,7.0
229575,7.0
229576,8.0
229577,8.0
229578,8.0
229579,8.0
229580,7.0
229581,7.0
229582,7.0
229583,7.0
229584,8.0
229585,8.0
229586,8.0
229587,8.0
229588,1.0
229589,1.0
229590,1.0
229591,1.0
229592,7.0
229593,7.0
229594,7.0
229595,7.0
229596,2.0
229597,2.0
229598,2.0
229599,2.0
229600,8.0
229601,8.0
229602,8.0
229603,8.0
229604,9.0
229605,9.0
229606,9.0
229607,9.0
229608,5.0
229609,5.0
229610,5.0
229611,5.0
229612,2.0
229613,2.0
229614,2.0
229615,2.0
229616,2.0
229617,2.0
229618,2.0
229619,2.0
229620,3.0
229621,3.0
229622,3.0
229623,3.0
229624,4.0
229625,4.0
229626,4.0
229627,4.0
229628,4.0
229629,4.0
229630,4.0
229631,4.0
229632,8.0
229633,8.0
229634,8.0
229635,8.0
229636,7.0
229637,7.0
229638,7.0
229639,7.0
229640,4.0
229641,4.0
229642,4.0
229643,4.0
229644,9.0
229645,9.0
229646,9.0
229647,9.0
229648,5.0
229649,5.0
229650,5.0
229651,5.0
229652,6.0
229653,6.0
229654,6.0
229655,6.0
229656,0.0
229657,0.0
229658,0.0
229659,0.0
229660,0.0
229661,0.0
229662,0.0
229663,0.0
229664,2.0
229665,2.0
229666,2.0
229667,2.0
229668,4.0
229669,4.0
229670,4.0
229671,4.0
229672,1.0
229673,1.0
229674,1.0
229675,1.0
229676,7.0
229677,7.0
229678,7.0
229679,7.0
229680,5.0
229681,5.0
229682,5.0
229683,5.0
229684,4.0
229685,4.0
229686,4.0
229687,4.0
229688,0.0
229689,0.0
229690,0.0
229691,0.0
229692,6.0
229693,6.0
229694,6.0
229695,6.0
229696,8.0
229697,8.0
229698,8.0
229699,8.0
229700,3.0
229701,3.0
229702,3.0
229703,3.0
229704,6.0
229705,6.0
229706,6.0
229707,6.0
229708,7.0
229709,7.0
229710,7.0
229711,7.0
229712,5.0
229713,5.0
229714,5.0
229715,5.0
229716,5.0
229717,5.0
229718,5.0
229719,5.0
229720,0.0
229721,0.0
229722,0.0
229723,0.0
229724,2.0
229725,2.0
229726,2.0
229727,2.0
229728,8.0
229729,8.0
229730,8.0
229731,8.0
229732,4.0
229733,4.0
229734,4.0
229735,4.0
229736,4.0
229737,4.0
229738,4.0
229739,4.0
229740,6.0
229741,6.0
229742,6.0
229743,6.0
229744,9.0
229745,9.0
229746,9.0
229747,9.0
229748,9.0
229749,9.0
229750,9.0
229751,9.0
229752,5.0
229753,5.0
229754,5.0
229755,5.0
229756,5.0
229757,5.0
229758,5.0
229759,5.0
229760,6.0
229761,6.0
229762,6.0
229763,6.0
229764,9.0
229765,9.0
229766,9.0
229767,9.0
229768,3.0
229769,3.0
229770,3.0
229771,3.0
229772,8.0
229773,8.0
229774,8.0
229775,8.0
229776,8.0
229777,8.0
229778,8.0
229779,8.0
229780,5.0
229781,5.0
229782,5.0
229783,5.0
229784,4.0
229785,4.0
229786,4.0
229787,4.0
229788,0.0
229789,0.0
229790,0.0
229791,0.0
229792,9.0
229793,9.0
229794,9.0
229795,9.0
229796,2.0
229797,2.0
229798,2.0
229799,2.0
229800,5.0
229801,5.0
229802,5.0
229803,5.0
229804,1.0
229805,1.0
229806,1.0
229807,1.0
229808,1.0
229809,1.0
229810,1.0
229811,1.0
229812,2.0
229813,2.0
229814,2.0
229815,2.0
229816,9.0
229817,9.0
229818,9.0
229819,9.0
229820,4.0
229821,4.0
229822,4.0
229823,4.0
229824,4.0
229825,4.0
229826,4.0
229827,4.0
229828,2.0
229829,2.0
229830,2.0
229831,2.0
229832,8.0
229833,8.0
229834,8.0
229835,8.0
229836,1.0
229837,1.0
229838,1.0
229839,1.0
229840,9.0
229841,9.0
229842,9.0
229843,9.0
229844,9.0
229845,9.0
229846,9.0
229847,9.0
229848,5.0
229849,5.0
229850,5.0
229851,5.0
229852,7.0
229853,7.0
229854,7.0
229855,7.0
229856,3.0
229857,3.0
229858,3.0
229859,3.0
229860,1.0
229861,1.0
229862,1.0
229863,1.0
229864,3.0
229865,3.0
229866,3.0
229867,3.0
229868,7.0
229869,7.0
229870,7.0
229871,7.0
229872,6.0
229873,6.0
229874,6.0
229875,6.0
229876,6.0
229877,6.0
229878,6.0
229879,6.0
229880,6.0
229881,6.0
229882,6.0
229883,6.0
229884,4.0
229885,4.0
229886,4.0
229887,4.0
229888,1.0
229889,1.0
229890,1.0
229891,1.0
229892,6.0
229893,6.0
229894,6.0
229895,6.0
229896,9.0
229897,9.0
229898,9.0
229899,9.0
229900,0.0
229901,0.0
229902,0.0
229903,0.0
229904,1.0
229905,1.0
229906,1.0
229907,1.0
229908,3.0
229909,3.0
229910,3.0
229911,3.0
229912,2.0
229913,2.0
229914,2.0
229915,2.0
229916,1.0
229917,1.0
229918,1.0
229919,1.0
229920,4.0
229921,4.0
229922,4.0
229923,4.0
229924,1.0
229925,1.0
229926,1.0
229927,1.0
229928,2.0
229929,2.0
229930,2.0
229931,2.0
229932,5.0
229933,5.0
229934,5.0
229935,5.0
229936,4.0
229937,4.0
229938,4.0
229939,4.0
229940,3.0
229941,3.0
229942,3.0
229943,3.0
229944,1.0
229945,1.0
229946,1.0
229947,1.0
229948,8.0
229949,8.0
229950,8.0
229951,8.0
229952,1.0
229953,1.0
229954,1.0
229955,1.0
229956,5.0
229957,5.0
229958,5.0
229959,5.0
229960,2.0
229961,2.0
229962,2.0
229963,2.0
229964,8.0
229965,8.0
229966,8.0
229967,8.0
229968,1.0
229969,1.0
229970,1.0
229971,1.0
229972,9.0
229973,9.0
229974,9.0
229975,9.0
229976,9.0
229977,9.0
229978,9.0
229979,9.0
229980,5.0
229981,5.0
229982,5.0
229983,5.0
229984,3.0
229985,3.0
229986,3.0
229987,3.0
229988,2.0
229989,2.0
229990,2.0
229991,2.0
229992,6.0
229993,6.0
229994,6.0
229995,6.0
229996,0.0
229997,0.0
229998,0.0
229999,0.0
230000,3.0
230001,3.0
230002,3.0
230003,3.0
230004,3.0
230005,3.0
230006,3.0
230007,3.0
230008,7.0
230009,7.0
230010,7.0
230011,7.0
230012,0.0
230013,0.0
230014,0.0
230015,0.0
230016,9.0
230017,9.0
230018,9.0
230019,9.0
230020,7.0
230021,7.0
230022,7.0
230023,7.0
230024,4.0
230025,4.0
230026,4.0
230027,4.0
230028,4.0
230029,4.0
230030,4.0
230031,4.0
230032,9.0
230033,9.0
230034,9.0
230035,9.0
230036,4.0
230037,4.0
230038,4.0
230039,4.0
230040,5.0
230041,5.0
230042,5.0
230043,5.0
230044,7.0
230045,7.0
230046,7.0
230047,7.0
230048,1.0
230049,1.0
230050,1.0
230051,1.0
230052,8.0
230053,8.0
230054,8.0
230055,8.0
230056,9.0
230057,9.0
230058,9.0
230059,9.0
230060,8.0
230061,8.0
230062,8.0
230063,8.0
230064,3.0
230065,3.0
230066,3.0
230067,3.0
230068,1.0
230069,1.0
230070,1.0
230071,1.0
230072,2.0
230073,2.0
230074,2.0
230075,2.0
230076,5.0
230077,5.0
230078,5.0
230079,5.0
230080,3.0
230081,3.0
230082,3.0
230083,3.0
230084,2.0
230085,2.0
230086,2.0
230087,2.0
230088,8.0
230089,8.0
230090,8.0
230091,8.0
230092,1.0
230093,1.0
230094,1.0
230095,1.0
230096,0.0
230097,0.0
230098,0.0
230099,0.0
230100,3.0
230101,3.0
230102,3.0
230103,3.0
230104,0.0
230105,0.0
230106,0.0
230107,0.0
230108,7.0
230109,7.0
230110,7.0
230111,7.0
230112,0.0
230113,0.0
230114,0.0
230115,0.0
230116,2.0
230117,2.0
230118,2.0
230119,2.0
230120,1.0
230121,1.0
230122,1.0
230123,1.0
230124,4.0
230125,4.0
230126,4.0
230127,4.0
230128,6.0
230129,6.0
230130,6.0
230131,6.0
230132,9.0
230133,9.0
230134,9.0
230135,9.0
230136,4.0
230137,4.0
230138,4.0
230139,4.0
230140,8.0
230141,8.0
230142,8.0
230143,8.0
230144,6.0
230145,6.0
230146,6.0
230147,6.0
230148,4.0
230149,4.0
230150,4.0
230151,4.0
230152,0.0
230153,0.0
230154,0.0
230155,0.0
230156,5.0
230157,5.0
230158,5.0
230159,5.0
230160,6.0
230161,6.0
230162,6.0
230163,6.0
230164,5.0
230165,5.0
230166,5.0
230167,5.0
230168,4.0
230169,4.0
230170,4.0
230171,4.0
230172,0.0
230173,0.0
230174,0.0
230175,0.0
230176,7.0
230177,7.0
230178,7.0
230179,7.0
230180,9.0
230181,9.0
230182,9.0
230183,9.0
230184,1.0
230185,1.0
230186,1.0
230187,1.0
230188,3.0
230189,3.0
230190,3.0
230191,3.0
230192,7.0
230193,7.0
230194,7.0
230195,7.0
230196,3.0
230197,3.0
230198,3.0
230199,3.0
230200,5.0
230201,5.0
230202,5.0
230203,5.0
230204,8.0
230205,8.0
230206,8.0
230207,8.0
230208,8.0
230209,8.0
230210,8.0
230211,8.0
230212,8.0
230213,8.0
230214,8.0
230215,8.0
230216,6.0
230217,6.0
230218,6.0
230219,6.0
230220,3.0
230221,3.0
230222,3.0
230223,3.0
230224,9.0
230225,9.0
230226,9.0
230227,9.0
230228,7.0
230229,7.0
230230,7.0
230231,7.0
230232,2.0
230233,2.0
230234,2.0
230235,2.0
230236,5.0
230237,5.0
230238,5.0
230239,5.0
230240,0.0
230241,0.0
230242,0.0
230243,0.0
230244,1.0
230245,1.0
230246,1.0
230247,1.0
230248,6.0
230249,6.0
230250,6.0
230251,6.0
230252,8.0
230253,8.0
230254,8.0
230255,8.0
230256,2.0
230257,2.0
230258,2.0
230259,2.0
230260,2.0
230261,2.0
230262,2.0
230263,2.0
230264,2.0
230265,2.0
230266,2.0
230267,2.0
230268,9.0
230269,9.0
230270,9.0
230271,9.0
230272,6.0
230273,6.0
230274,6.0
230275,6.0
230276,8.0
230277,8.0
230278,8.0
230279,8.0
230280,8.0
230281,8.0
230282,8.0
230283,8.0
230284,9.0
230285,9.0
230286,9.0
230287,9.0
230288,5.0
230289,5.0
230290,5.0
230291,5.0
230292,7.0
230293,7.0
230294,7.0
230295,7.0
230296,1.0
230297,1.0
230298,1.0
230299,1.0
230300,3.0
230301,3.0
230302,3.0
230303,3.0
230304,1.0
230305,1.0
230306,1.0
230307,1.0
230308,8.0
230309,8.0
230310,8.0
230311,8.0
230312,1.0
230313,1.0
230314,1.0
230315,1.0
230316,8.0
230317,8.0
230318,8.0
230319,8.0
230320,7.0
230321,7.0
230322,7.0
230323,7.0
230324,6.0
230325,6.0
230326,6.0
230327,6.0
230328,2.0
230329,2.0
230330,2.0
230331,2.0
230332,6.0
230333,6.0
230334,6.0
230335,6.0
230336,0.0
230337,0.0
230338,0.0
230339,0.0
230340,5.0
230341,5.0
230342,5.0
230343,5.0
230344,2.0
230345,2.0
230346,2.0
230347,2.0
230348,1.0
230349,1.0
230350,1.0
230351,1.0
230352,3.0
230353,3.0
230354,3.0
230355,3.0
230356,9.0
230357,9.0
230358,9.0
230359,9.0
230360,8.0
230361,8.0
230362,8.0
230363,8.0
230364,2.0
230365,2.0
230366,2.0
230367,2.0
230368,6.0
230369,6.0
230370,6.0
230371,6.0
230372,9.0
230373,9.0
230374,9.0
230375,9.0
230376,3.0
230377,3.0
230378,3.0
230379,3.0
230380,1.0
230381,1.0
230382,1.0
230383,1.0
230384,2.0
230385,2.0
230386,2.0
230387,2.0
230388,7.0
230389,7.0
230390,7.0
230391,7.0
230392,6.0
230393,6.0
230394,6.0
230395,6.0
230396,2.0
230397,2.0
230398,2.0
230399,2.0
230400,3.0
230401,3.0
230402,3.0
230403,3.0
230404,0.0
230405,0.0
230406,0.0
230407,0.0
230408,6.0
230409,6.0
230410,6.0
230411,6.0
230412,7.0
230413,7.0
230414,7.0
230415,7.0
230416,1.0
230417,1.0
230418,1.0
230419,1.0
230420,7.0
230421,7.0
230422,7.0
230423,7.0
230424,2.0
230425,2.0
230426,2.0
230427,2.0
230428,4.0
230429,4.0
230430,4.0
230431,4.0
230432,9.0
230433,9.0
230434,9.0
230435,9.0
230436,8.0
230437,8.0
230438,8.0
230439,8.0
230440,1.0
230441,1.0
230442,1.0
230443,1.0
230444,5.0
230445,5.0
230446,5.0
230447,5.0
230448,5.0
230449,5.0
230450,5.0
230451,5.0
230452,1.0
230453,1.0
230454,1.0
230455,1.0
230456,7.0
230457,7.0
230458,7.0
230459,7.0
230460,1.0
230461,1.0
230462,1.0
230463,1.0
230464,0.0
230465,0.0
230466,0.0
230467,0.0
230468,6.0
230469,6.0
230470,6.0
230471,6.0
230472,9.0
230473,9.0
230474,9.0
230475,9.0
230476,8.0
230477,8.0
230478,8.0
230479,8.0
230480,5.0
230481,5.0
230482,5.0
230483,5.0
230484,7.0
230485,7.0
230486,7.0
230487,7.0
230488,3.0
230489,3.0
230490,3.0
230491,3.0
230492,6.0
230493,6.0
230494,6.0
230495,6.0
230496,8.0
230497,8.0
230498,8.0
230499,8.0
230500,3.0
230501,3.0
230502,3.0
230503,3.0
230504,8.0
230505,8.0
230506,8.0
230507,8.0
230508,5.0
230509,5.0
230510,5.0
230511,5.0
230512,4.0
230513,4.0
230514,4.0
230515,4.0
230516,2.0
230517,2.0
230518,2.0
230519,2.0
230520,3.0
230521,3.0
230522,3.0
230523,3.0
230524,4.0
230525,4.0
230526,4.0
230527,4.0
230528,1.0
230529,1.0
230530,1.0
230531,1.0
230532,0.0
230533,0.0
230534,0.0
230535,0.0
230536,8.0
230537,8.0
230538,8.0
230539,8.0
230540,1.0
230541,1.0
230542,1.0
230543,1.0
230544,6.0
230545,6.0
230546,6.0
230547,6.0
230548,2.0
230549,2.0
230550,2.0
230551,2.0
230552,6.0
230553,6.0
230554,6.0
230555,6.0
230556,2.0
230557,2.0
230558,2.0
230559,2.0
230560,2.0
230561,2.0
230562,2.0
230563,2.0
230564,3.0
230565,3.0
230566,3.0
230567,3.0
230568,2.0
230569,2.0
230570,2.0
230571,2.0
230572,6.0
230573,6.0
230574,6.0
230575,6.0
230576,7.0
230577,7.0
230578,7.0
230579,7.0
230580,0.0
230581,0.0
230582,0.0
230583,0.0
230584,1.0
230585,1.0
230586,1.0
230587,1.0
230588,2.0
230589,2.0
230590,2.0
230591,2.0
230592,7.0
230593,7.0
230594,7.0
230595,7.0
230596,6.0
230597,6.0
230598,6.0
230599,6.0
230600,7.0
230601,7.0
230602,7.0
230603,7.0
230604,6.0
230605,6.0
230606,6.0
230607,6.0
230608,7.0
230609,7.0
230610,7.0
230611,7.0
230612,8.0
230613,8.0
230614,8.0
230615,8.0
230616,9.0
230617,9.0
230618,9.0
230619,9.0
230620,0.0
230621,0.0
230622,0.0
230623,0.0
230624,1.0
230625,1.0
230626,1.0
230627,1.0
230628,2.0
230629,2.0
230630,2.0
230631,2.0
230632,0.0
230633,0.0
230634,0.0
230635,0.0
230636,4.0
230637,4.0
230638,4.0
230639,4.0
230640,9.0
230641,9.0
230642,9.0
230643,9.0
230644,2.0
230645,2.0
230646,2.0
230647,2.0
230648,9.0
230649,9.0
230650,9.0
230651,9.0
230652,1.0
230653,1.0
230654,1.0
230655,1.0
230656,6.0
230657,6.0
230658,6.0
230659,6.0
230660,8.0
230661,8.0
230662,8.0
230663,8.0
230664,8.0
230665,8.0
230666,8.0
230667,8.0
230668,9.0
230669,9.0
230670,9.0
230671,9.0
230672,7.0
230673,7.0
230674,7.0
230675,7.0
230676,9.0
230677,9.0
230678,9.0
230679,9.0
230680,1.0
230681,1.0
230682,1.0
230683,1.0
230684,7.0
230685,7.0
230686,7.0
230687,7.0
230688,7.0
230689,7.0
230690,7.0
230691,7.0
230692,1.0
230693,1.0
230694,1.0
230695,1.0
230696,8.0
230697,8.0
230698,8.0
230699,8.0
230700,7.0
230701,7.0
230702,7.0
230703,7.0
230704,2.0
230705,2.0
230706,2.0
230707,2.0
230708,9.0
230709,9.0
230710,9.0
230711,9.0
230712,5.0
230713,5.0
230714,5.0
230715,5.0
230716,2.0
230717,2.0
230718,2.0
230719,2.0
230720,1.0
230721,1.0
230722,1.0
230723,1.0
230724,9.0
230725,9.0
230726,9.0
230727,9.0
230728,9.0
230729,9.0
230730,9.0
230731,9.0
230732,4.0
230733,4.0
230734,4.0
230735,4.0
230736,6.0
230737,6.0
230738,6.0
230739,6.0
230740,8.0
230741,8.0
230742,8.0
230743,8.0
230744,0.0
230745,0.0
230746,0.0
230747,0.0
230748,3.0
230749,3.0
230750,3.0
230751,3.0
230752,2.0
230753,2.0
230754,2.0
230755,2.0
230756,4.0
230757,4.0
230758,4.0
230759,4.0
230760,3.0
230761,3.0
230762,3.0
230763,3.0
230764,6.0
230765,6.0
230766,6.0
230767,6.0
230768,5.0
230769,5.0
230770,5.0
230771,5.0
230772,3.0
230773,3.0
230774,3.0
230775,3.0
230776,2.0
230777,2.0
230778,2.0
230779,2.0
230780,5.0
230781,5.0
230782,5.0
230783,5.0
230784,9.0
230785,9.0
230786,9.0
230787,9.0
230788,3.0
230789,3.0
230790,3.0
230791,3.0
230792,8.0
230793,8.0
230794,8.0
230795,8.0
230796,3.0
230797,3.0
230798,3.0
230799,3.0
230800,1.0
230801,1.0
230802,1.0
230803,1.0
230804,5.0
230805,5.0
230806,5.0
230807,5.0
230808,3.0
230809,3.0
230810,3.0
230811,3.0
230812,1.0
230813,1.0
230814,1.0
230815,1.0
230816,4.0
230817,4.0
230818,4.0
230819,4.0
230820,7.0
230821,7.0
230822,7.0
230823,7.0
230824,3.0
230825,3.0
230826,3.0
230827,3.0
230828,0.0
230829,0.0
230830,0.0
230831,0.0
230832,1.0
230833,1.0
230834,1.0
230835,1.0
230836,6.0
230837,6.0
230838,6.0
230839,6.0
230840,9.0
230841,9.0
230842,9.0
230843,9.0
230844,3.0
230845,3.0
230846,3.0
230847,3.0
230848,6.0
230849,6.0
230850,6.0
230851,6.0
230852,4.0
230853,4.0
230854,4.0
230855,4.0
230856,8.0
230857,8.0
230858,8.0
230859,8.0
230860,7.0
230861,7.0
230862,7.0
230863,7.0
230864,2.0
230865,2.0
230866,2.0
230867,2.0
230868,6.0
230869,6.0
230870,6.0
230871,6.0
230872,8.0
230873,8.0
230874,8.0
230875,8.0
230876,1.0
230877,1.0
230878,1.0
230879,1.0
230880,1.0
230881,1.0
230882,1.0
230883,1.0
230884,5.0
230885,5.0
230886,5.0
230887,5.0
230888,3.0
230889,3.0
230890,3.0
230891,3.0
230892,4.0
230893,4.0
230894,4.0
230895,4.0
230896,0.0
230897,0.0
230898,0.0
230899,0.0
230900,0.0
230901,0.0
230902,0.0
230903,0.0
230904,6.0
230905,6.0
230906,6.0
230907,6.0
230908,6.0
230909,6.0
230910,6.0
230911,6.0
230912,8.0
230913,8.0
230914,8.0
230915,8.0
230916,3.0
230917,3.0
230918,3.0
230919,3.0
230920,5.0
230921,5.0
230922,5.0
230923,5.0
230924,1.0
230925,1.0
230926,1.0
230927,1.0
230928,5.0
230929,5.0
230930,5.0
230931,5.0
230932,7.0
230933,7.0
230934,7.0
230935,7.0
230936,8.0
230937,8.0
230938,8.0
230939,8.0
230940,8.0
230941,8.0
230942,8.0
230943,8.0
230944,2.0
230945,2.0
230946,2.0
230947,2.0
230948,3.0
230949,3.0
230950,3.0
230951,3.0
230952,7.0
230953,7.0
230954,7.0
230955,7.0
230956,2.0
230957,2.0
230958,2.0
230959,2.0
230960,3.0
230961,3.0
230962,3.0
230963,3.0
230964,1.0
230965,1.0
230966,1.0
230967,1.0
230968,8.0
230969,8.0
230970,8.0
230971,8.0
230972,2.0
230973,2.0
230974,2.0
230975,2.0
230976,7.0
230977,7.0
230978,7.0
230979,7.0
230980,3.0
230981,3.0
230982,3.0
230983,3.0
230984,7.0
230985,7.0
230986,7.0
230987,7.0
230988,9.0
230989,9.0
230990,9.0
230991,9.0
230992,7.0
230993,7.0
230994,7.0
230995,7.0
230996,6.0
230997,6.0
230998,6.0
230999,6.0
231000,0.0
231001,0.0
231002,0.0
231003,0.0
231004,4.0
231005,4.0
231006,4.0
231007,4.0
231008,7.0
231009,7.0
231010,7.0
231011,7.0
231012,4.0
231013,4.0
231014,4.0
231015,4.0
231016,6.0
231017,6.0
231018,6.0
231019,6.0
231020,9.0
231021,9.0
231022,9.0
231023,9.0
231024,7.0
231025,7.0
231026,7.0
231027,7.0
231028,5.0
231029,5.0
231030,5.0
231031,5.0
231032,1.0
231033,1.0
231034,1.0
231035,1.0
231036,1.0
231037,1.0
231038,1.0
231039,1.0
231040,1.0
231041,1.0
231042,1.0
